cluster,key word,response,processed response
0,check,Add quizzes at the end to check understanding ,add quizz end check understand
0,get,"Smaller classes with a more conversational style, because then it's less difficult to get lost in content and easier to get clarification",smaller class convers style less difficult get lost content easier get clarif
0,assign,"Longer seminars, sometimes 50 minutes isn’t enough. Interactive assignments. Only through online learning have I realised that my assignments are constantly essay questions. More presentations and group projects would be more engaging. ",longer seminar sometim 50 minut isn’t enough interact assign onlin learn realis assign constantli essay question present group project would engag
0,audio,accessibility of resources e.g. having audio recordings available ,access resourc eg audio record avail
0,internet,I had better internet,better internet
0,lab,"More lab sessions, as I feel sometime see don’t get long enough in them ",lab session feel sometim see don’t get long enough
0,collabor,A more collaborative work style between students and professors. ,collabor work style student professor
0,clarifi,The involvement and opportunity to clarify learning through question,involv opportun clarifi learn question
0,sure,Not sure ,sure
0,NA,-,
0,write,Less writing used on the slides,less write use slide
0,nervewrack,Sometimes the seminars are full on and can be nerve-wracking when picked to answer a question ,sometim seminar full nervewrack pick answer question
0,life,Make the content come to life more. ,make content come life
0,direct,More direction to current research and to resources,direct current research resourc
0,gaug,I make a short quiz at the start to help gauge what people know,make short quiz start help gaug peopl know
0,session,"Deliver the small group sessions online, as I currently have to do them by myself. I don’t learn as much by myself as the sessions are about other people’s views aswell.",deliv small group session onlin current don’t learn much session people’ view aswel
0,structur,More structure to seminars ,structur seminar
0,test,More quizzes at end to test knowledge,quizz end test knowledg
0,structur,Having more of a structure ,structur
0,NA,More of them,
0,spread,Less spread out timetables ,less spread timet
0,idk,idk,idk
0,ucu,less UCU strikes lol,less ucu strike lol
0,staff,More 1:1 time with academic staff. ,11 time academ staff
0,room,Break out rooms,break room
0,NA,-,
0,answer,clearer discussion of answers and less demand for a particular student to give an answer ,clearer discuss answer less demand particular student give answer
0,larg,"Smaller seminar groups - sometimes daunting to speak up in front of people in a large class, particularly in the target language of the session. Presume this is a funding issue and also due to the fact I attend a very large uni.",smaller seminar group sometim daunt speak front peopl larg class particularli target languag session presum fund issu also due fact attend larg uni
0,showcas,to have more performances to showcase what we’ve been learning ,perform showcas we’v learn
0,tutori,More tutorials ,tutori
0,disposit,The teachers vs us disposition of the room ,teacher vs us disposit room
0,power,Quality of power points,qualiti power point
0,tabl,"All I can think of is a larger classroom, as I do design we just need more table room ",think larger classroom design need tabl room
0,particip,Less participation ,less particip
0,time,More time saving- less wasting time,time save less wast time
0,fellow,"Personally, be more confident to ask for help from either the tutor or fellow students ",person confid ask help either tutor fellow student
0,short,Less content in such a short amount of time ,less content short amount time
0,inclass,More in-class activities,inclass activ
0,skip,Sometimes they are very fast and it’s hard to understand the more technical things when the theory has been skipped over ,sometim fast it’ hard understand technic thing theori skip
0,per,More of it per week,per week
0,differ,Be in different tutorial groups for different modules so we can meet more people and not interact with the same 10 students all week. ,differ tutori group differ modul meet peopl interact 10 student week
0,happi,Nothing. I am happy with the way my in-person teaching has been ,noth happi way inperson teach
0,factual,"Greater academic debate, rather than just covering factual content of syllabus",greater academ debat rather cover factual content syllabu
0,feasibl,Greater options for Q&As - not particularly approachable/ feasible in person ,greater option qa particularli approach feasibl person
0,anyn,Some seminars. I am studying biology and we don’t have any\n,seminar studi biolog don’t anyn
0,summ,I would want more group work that counted as summative coursework so we get to be more engaged and still feel like it contributes as well as take some pressure off of exams ,would want group work count summ coursework get engag still feel like contribut well take pressur exam
0,take,Some of my lectures take place in a classroom style room so sometimes you aren’t sitting directly looking at the professor and it makes it hard to concentrate and take notes,lectur take place classroom style room sometim aren’t sit directli look professor make hard concentr take note
0,formalisedwritten,Have formalised/written up versions of all content (so I don't have to rely on my own notes to get 100% of the information),formalisedwritten version content dont reli note get 100 inform
0,flip,Not flipped classroom. ,flip classroom
0,nif,\nIf absolutely pushed I’d say that they should include some kind of quiz at the end to check your understanding,nif absolut push i’d say includ kind quiz end check understand
0,mini,More mini quizzes ,mini quizz
0,resourc,"Be more understanding of the pandemic itself and provide more resources that can improve at home learning, rather than resources that would thrive in a lecture hall",understand pandem provid resourc improv home learn rather resourc would thrive lectur hall
0,fun,More fun because it's very easy to get bored,fun easi get bore
0,placement,More opportunities to practically apply the knowledge we’re given in a classroom setting as well as external placements,opportun practic appli knowledg we’r given classroom set well extern placement
0,sure,Not sure,sure
0,choic,more choice about when they take place ,choic take place
0,mark,More feedback from lectures from additional set work which isn’t compulsory but can be marked if completed by a student ,feedback lectur addit set work isn’t compulsori mark complet student
0,themselvesn,"Greater input from the tutor's themselves\n- Although I understand the notion of student-led learning and sharing our ideas between each other, I feel like most of my learning is then ending up coming from my peers who have as much knowledge and I do and aren't necessarily giving me the right information\n- At times it feels although the tutors pass the question or discussion out to the group in order to avoid answering it themselves\n- I don't feel like I get the most out of the people who are supposed to be the most knowledgeable bc seminar's and tutorials are so centred around this 'student-led' thing\n- I personally don't want to be leading my own lessons with my peers, we are being paid to be taught, and if we are only learning off each other, then there is really no point the tutor being there at all and we could meet up in our own free time and obtain the same information",greater input tutor themselvesn although understand notion studentl learn share idea feel like learn end come peer much knowledg arent necessarili give right informationn time feel although tutor pass question discuss group order avoid answer themselvesn dont feel like get peopl suppos knowledg bc seminar tutori centr around studentl thingn person dont want lead lesson peer paid taught learn realli point tutor could meet free time obtain inform
0,speak,I would probably change the way we sit- rows can often make speaking intimidating but if we were all sat in  a circle I think it would be easier to speak,would probabl chang way sit row often make speak intimid sat circl think would easier speak
0,data,Longer time for the same amount of data as they sometimes go through it too quickly ,longer time amount data sometim go quickli
0,fear,"Better use of technology, e.g. more kahoot like quizzes or polls etc which get people actively involved without the fear of speaking out in lecture halls",better use technolog eg kahoot like quizz poll etc get peopl activ involv without fear speak lectur hall
0,booklet,We're not given the answers to our anatomy booklets (very specific sorry),given answer anatomi booklet specif sorri
0,flexibl,More flexibility ,flexibl
0,sure,not sure,sure
0,mic,Sometimes the mics are too quiet but that's about it.,sometim mic quiet that
0,recal,"More assignments and projects, giving us the opportunity to do reading around the subject. Focus is currently on recalling information for multiple choice questions. There is no enjoyment in learning at uni. ",assign project give us opportun read around subject focu current recal inform multipl choic question enjoy learn uni
0,friendlier,Make it a friendlier environment to contribute in,make friendlier environ contribut
0,clariti,More regular seminars to be able to discuss topics in-depth and get a better understand as well as clarity on what you are confused on,regular seminar abl discuss topic indepth get better understand well clariti confus
0,unsur,Unsure ,unsur
0,interest,More interesting,interest
0,strang,Timetabling from the uni gives me strange day layouts,timet uni give strang day layout
0,volunt,Question and answer sessions where you are chosen without volunteering ,question answer session chosen without volunt
0,elabor,"Not just reading off a PowerPoint, therefore elaborating on the slides given",read powerpoint therefor elabor slide given
0,scare,I would make it easier to contribute because it’s really hard when people feel too scared to speak up,would make easier contribut it’ realli hard peopl feel scare speak
0,research,"More guidance from lecturers for our own research, getting students involved in research rather than explaining really easy things",guidanc lectur research get student involv research rather explain realli easi thing
0,happen,Make them happen again! ,make happen
0,preread,"Can’t believe I’m saying this but I would love more homework like more pre-readings, for example. ",can’t believ i’m say would love homework like preread exampl
0,mate,More time and encouragement  to discuss with other class mates as a way to share ideas and learn form each other. At uni I’ve felt I’ve really lacked this unless I’m talking to people I’m specifically already friends with ,time encourag discuss class mate way share idea learn form uni i’v felt i’v realli lack unless i’m talk peopl i’m specif alreadi friend
0,heavi,More concise and less content heavy. ,concis less content heavi
0,approach,More personal approach ,person approach
0,park,"Lecturers get distracted more easily, costs money to get to campus and park ",lectur get distract easili cost money get campu park
0,encourag,Encourage debate more ,encourag debat
0,pen,"Small and crammed writing spaces because I find it much harder to access everything (laptop, pens, notes) quickly while keeping focused on the lecture",small cram write space find much harder access everyth laptop pen note quickli keep focus lectur
0,sorri,"Not sure, sorry!",sure sorri
0,relat,Tutorials to be more engaging as in more related to exam practice rather than just case studies ,tutori engag relat exam practic rather case studi
0,deliveri,Nothing because I’ve always loved it how the structure & delivery my uni does it. ,noth i’v alway love structur deliveri uni
0,mayb,Maybe less content ,mayb less content
0,mayb,Maybe less content ,mayb less content
0,messag,I would have a Q & A message board so you don’t have to ask in person ,would q messag board don’t ask person
0,choos,"To make timetables sessions (lectures, seminars, workshops) more flexible in terms of choosing what time or group you would like to be in.",make timet session lectur seminar workshop flexibl term choos time group would like
0,logic,"Some of the lecturers are actually rubbish... no logical structure to their content, absolutely all over the place and seriously lacking on the inspirational front. ",lectur actual rubbish logic structur content absolut place serious lack inspir front
0,task,"The seminars could be more conversation based than task based because tasks, at least for me, doesn’t allow room to jump from one point to another between the students as it deviates from the current structure of task based seminars. ",seminar could convers base task base task least doesn’t allow room jump one point anoth student deviat current structur task base seminar
0,set,Better set readings. ,better set read
0,monoton,More student involvement so not as monotonous ,student involv monoton
0,vari,Varying teaching style,vari teach style
0,allow,"Allow the option to not attend for commuting students when there is only one lecture that day, or even any day, but I understand why they don’t allow the latter, as grades would most likely drop",allow option attend commut student one lectur day even day understand don’t allow latter grade would like drop
0,done,Nothing I really enjoyed the way it was done at my university ,noth realli enjoy way done univers
0,attend,Make attendance mandatory so that I have to attend lectures and don’t miss out on anything/stay up to date with work ,make attend mandatori attend lectur don’t miss anythingstay date work
0,ppt,Make it easier to make notes by repeating themselves and changing ppt style ,make easier make note repeat chang ppt style
0,case,more case study based learning,case studi base learn
0,seminar,More seminars,seminar
0,collabor,More collaborative work.,collabor work
0,session,Have more forums and live weekly sessions to discuss content which presents itself. This way we can ask about content and have a summary session which supports our learning rather than having 4-5 lectures a day and then about another few hours of self learning. ,forum live weekli session discuss content present way ask content summari session support learn rather 45 lectur day anoth hour self learn
0,face,More face to face time for questions ,face face time question
0,hospit,"We used to have small group teaching based at the hospitals, which I enjoyed, there's nothing I would change about them. ",use small group teach base hospit enjoy there noth would chang
0,academ,"As i am just finishing my first year as an undergrad, i would have added more lectures or workshops to my course surrounding the topic of essay writing and exam skills. my university did some work on this during freshers week but there wasn’t much assistance as to how to format an academic essay/referencing etc. when deadlines were approaching throughout the academic year. ",finish first year undergrad would ad lectur workshop cours surround topic essay write exam skill univers work fresher week wasn’t much assist format academ essayreferenc etc deadlin approach throughout academ year
0,better,Better teaching ,better teach
0,dont,"I find lectures quite frustrating as a format because first time around I don't really take anything in, but i'm not sure how that could be changed. I am meant to have seminars next year which I think are more interactive, but haven't attended one yet, so I don't know if I will prefer them.",find lectur quit frustrat format first time around dont realli take anyth im sure could chang meant seminar next year think interact havent attend one yet dont know prefer
0,spread,Sometimes the timetable can be spread out too much ,sometim timet spread much
0,sure,Not sure,sure
0,sure,Not sure ,sure
0,NA,Have more of them ,
0,NA,More of them,
0,organis,More organised ,organis
0,practic,More practical learning ,practic learn
0,none,None,none
0,scare,"Have more effective seminars, maybe more than once a week for each of my modules. This would make me less scared to ask for help on my assignments which is important",effect seminar mayb week modul would make less scare ask help assign import
0,mix,The mix of groups so you can meet new people ,mix group meet new peopl
0,live,"I want more live seminars, e.g. via Teams, because it is the closest version of attending an actual seminar, which indicates that my lecturers are making an active effort to teach and communicate directly with their students. However, I would not mind if live seminars were complimented with live forum sessions so that I could share my answers and see the responses of my fellow classmates. ",want live seminar eg via team closest version attend actual seminar indic lectur make activ effort teach commun directli student howev would mind live seminar compliment live forum session could share answer see respons fellow classmat
0,focu,Shorter lectures. I have a short attention span and struggle to focus during the 45-55 minute sessions. I typically lose focus after 15-20minutes.,shorter lectur short attent span struggl focu 4555 minut session typic lose focu 1520minut
0,content,Maybe make them longer to cover more content or content in more depth. The in person classes I enjoy the most are the ones that use original and interactive methods of teaching so more of that could be used by more traditional tutors.,mayb make longer cover content content depth person class enjoy one use origin interact method teach could use tradit tutor
0,assist,More assistance on individual tasks ,assist individu task
0,hat,More use of interactive apps like Top Hat,use interact app like top hat
0,frequent,Have them more frequently ,frequent
0,50,"More time, we get 50 minutes for a seminar for one module every two weeks",time get 50 minut seminar one modul everi two week
0,point,More talking points ,talk point
0,pinpoint,less pinpointing on one person ,less pinpoint one person
0,seminar,Only due to my moderate social anxiety I can’t stay during seminars ( terrified of group work) it would be nice to have the option to answer seminar questions in written format,due moder social anxieti can’t stay seminar terrifi group work would nice option answer seminar question written format
0,directionless,Making better use of seminars and small groups. Sometimes I feel the general discussion is directionless and I can’t apply it to my module / degree for the exam,make better use seminar small group sometim feel gener discuss directionless can’t appli modul degre exam
0,conveni,More convenient time table,conveni time tabl
0,scari,They’d be smaller making it less scary and encouraging more people to talk,they’d smaller make less scari encourag peopl talk
0,coursework,More coursework based assessment ,coursework base assess
0,compulsori,"Reduce the amount of compulsory  student participation, sometimes I don’t want to talk",reduc amount compulsori student particip sometim don’t want talk
0,morn,less early mornings ,less earli morn
0,intimid,Less intimidating ,less intimid
0,took,"More interaction one on one, if tutors took an interest in what interested you specifically and took the time to get to know their students, motivation would be higher ",interact one one tutor took interest interest specif took time get know student motiv would higher
0,keep,There would be less powerpoint slides as I find it hard to keep up. ,would less powerpoint slide find hard keep
0,longer,Maybe longer seminars ,mayb longer seminar
0,variat,More variation in teaching method ,variat teach method
0,agre,"Seminars - awkward and lack of debate, people simply agree on everything ",seminar awkward lack debat peopl simpli agre everyth
0,length,Length ,length
0,wuestion,Longer sessions to thoroughly dissect wuestions,longer session thoroughli dissect wuestion
0,seat,Seating plan,seat plan
0,physiolog,Better order of lectures e.g be taught anatomy then physiology and then disease instead of random arrangements ,better order lectur eg taught anatomi physiolog diseas instead random arrang
0,fewer,Fewer people so that everyone gets a chance to speak,fewer peopl everyon get chanc speak
0,feedback,More time for feedback ,time feedback
0,develop,"More debates around the subject matter, which could develop my ideas and encourage me to feel more connected to the course ",debat around subject matter could develop idea encourag feel connect cours
0,overlap,less content overlap,less content overlap
0,powerpoint,Some lecturers have a habit of making either PowerPoints that are all just writing and they read off them (which is very overwhelming to take in) but others have useless PowerPoints that are only pictures (which means I cannot revise from them). So a nicer balance would be good.,lectur habit make either powerpoint write read overwhelm take other useless powerpoint pictur mean cannot revis nicer balanc would good
0,get,dont get us to speak in front of everyone because it’s uncomfortable so maybe use some other method of getting people to answer questions,dont get us speak front everyon it’ uncomfort mayb use method get peopl answer question
0,thoughtanalysi,Less focus on group work activity and more time spent on individual thought/analysis ,less focu group work activ time spent individu thoughtanalysi
0,structur,More structure in presenting. ,structur present
0,fine,They’re fine,they’r fine
0,featur,Include more online features ,includ onlin featur
0,base,Less PowerPoint based ,less powerpoint base
0,back,Having more frequent breaks between them instead of loads back to back ,frequent break instead load back back
0,background,More online material uploaded beforehand to give background knowledge to bring to a discussion.,onlin materi upload beforehand give background knowledg bring discuss
0,selfish,"I’d like to not have to wait around as much for the teacher to explain something, which may seem selfish but i want to progress with my ideas more ",i’d like wait around much teacher explain someth may seem selfish want progress idea
0,time,Time,time
0,fun,More quizzes/ fun learning ,quizz fun learn
0,iron,also have materials online in case i don’t go (bit ironic but oh well),also materi onlin case don’t go bit iron oh well
0,frequent,More frequent ,frequent
0,practic,Have them more practical,practic
0,pair,More group tasks and pair work on a regular basis,group task pair work regular basi
0,NA,No,
0,ckass,Smaller ckasses,smaller ckass
0,pick,Not being picked on for answers,pick answer
0,sideway,Certain rooms that we have classes in actually inhibit learning because you have to sit sideways etc. and it completely takes you out of the learning zone. ,certain room class actual inhibit learn sit sideway etc complet take learn zone
0,secondari,worksheets! too secondary school-y and not important enough to spend time in a lecture doing so,worksheet secondari schooli import enough spend time lectur
0,year,"That we weren’t assessed purely on exams at the end of the year + that there were credits available throughout the year, to keep me working and to relieve the pressure at the end of the year",weren’t assess pure exam end year credit avail throughout year keep work reliev pressur end year
0,specif,How specific it is,specif
0,powerpoint,"Include more useful text in powerpoints as when you look back, powerpoints aren’t all useful as it’s difficult to determine what pictures/diagrams are trying to say ",includ use text powerpoint look back powerpoint aren’t use it’ difficult determin picturesdiagram tri say
0,96,The days were shorter cause sometimes we were in from 9-6 with minimal breaks and it’s difficult to keep on retaining new information ,day shorter caus sometim 96 minim break it’ difficult keep retain new inform
0,screen,I am more confident behind a screen than I am in person ,confid behind screen person
0,base,They would be less exam based,would less exam base
0,ratger,I would have attendance as optional. It would feel less like a chore and more exciting. I would also have more chats and discussions ratger than being lectured. ,would attend option would feel less like chore excit would also chat discuss ratger lectur
0,detail,I would like a more detailed plan of the lesson - rather than showing up and not knowing what we’re covering. ,would like detail plan lesson rather show know we’r cover
0,organis,More organisation ,organis
0,seminar,Have more seminar time,seminar time
0,equal,I wish everyone would attend and equally contribute ,wish everyon would attend equal contribut
0,compulsori,Make attendance compulsory for seminars,make attend compulsori seminar
0,essay,More support when writing essays as we are left on our own and not allowed any help prior to submitting essays ,support write essay left allow help prior submit essay
0,reward,"I think UK universities focus on a type of learning that’s very remote and not always rewarding. My in person degree was better than my online one, but I still don’t think it was value for money.",think uk univers focu type learn that’ remot alway reward person degre better onlin one still don’t think valu money
0,present,Do more then just reading the presentation,read present
0,qa,More Q&A’s to help understand information rather than just presentations,qa’ help understand inform rather present
0,independ,More independent work as I feel rushed when taking notes,independ work feel rush take note
0,interv,Shorter intervals ,shorter interv
0,per,Make them a bit smaller maybe (there's around 750 people doing my course and we have an average of 350 people per lecture per module) ,make bit smaller mayb there around 750 peopl cours averag 350 peopl per lectur per modul
0,pre,I think they are good but more pre seminar tasks could be set .,think good pre seminar task could set
0,analysi,"More engaging content which is more relevant to today. Increased expectation of engagement and clearer learning objectives. More of a focus on less traditional key skills (data analysis, alternative analysis and critical thinking). ",engag content relev today increas expect engag clearer learn object focu less tradit key skill data analysi altern analysi critic think
0,slidesappli,More engaging...not just reading information from slides/apply to real life etc.,engagingnot read inform slidesappli real life etc
0,outlin,More clear structure with our topic outlines,clear structur topic outlin
0,groupsn,Smaller groups\n,smaller groupsn
0,time,"I would like to have more time for them, because there is often not enough time to cover everything.",would like time often enough time cover everyth
0,assign,Some of my lectures were very repetitive and lacked any engaging content. Two of my modules were very assignment based -> learning to complete assignment rather than learning and putting that to practice in the assignment which i prefer. I want to feel like I’ve actually learnt out of my degree rather than going through the motions and completing assignments which show my knowledge at the time  ,lectur repetit lack engag content two modul assign base learn complet assign rather learn put practic assign prefer want feel like i’v actual learnt degre rather go motion complet assign show knowledg time
0,relevantus,For the content to be more relevant/useful for working life ,content relevantus work life
0,applic,Not applicable ,applic
0,vocal,I would want there to be a more friendly learning environment so I am not so concerned about making mistakes if I get involved vocally.,would want friendli learn environ concern make mistak get involv vocal
0,na,N/a,na
0,control,Responses from everyone? But that’s not really something I can control,respons everyon that’ realli someth control
0,dimli,"The building many of our seminars are in (but that's more of a thing the university needs to change), due to it being in sometimes cramped or dimly light rooms which aren't ideal for Learning",build mani seminar that thing univers need chang due sometim cramp dimli light room arent ideal learn
0,crossov,Not just reading off a powerpoint or crossover content we know from prerequisite subjects or other compulsory modules,read powerpoint crossov content know prerequisit subject compulsori modul
0,entir,Not applicable. Entire course is online. ,applic entir cours onlin
0,questionsn,Don’t call in people to answer questions.\n,don’t call peopl answer questionsn
0,relev,I wish they were more relevant to what we need to know for exams ,wish relev need know exam
0,small,Revision and study sessions in small groups especially during exam season. My course is relatively small so it is nice if we all help each other and meet new people ,revis studi session small group especi exam season cours rel small nice help meet new peopl
0,bounc,More group activities to bounce ideas off of one another,group activ bounc idea one anoth
0,guidanc,More interesting and more guidance ,interest guidanc
0,resourc,More resources available ,resourc avail
0,longer,Make them longer ,make longer
0,us,"The lecturers provide a benchmark of information to help us learn, and later expect us to research the relevant topics. I think the lecturers need to change their approach to explaining concepts, as a lot of time, in my personal experience at my university, o come out of the lessons feeling motivated and encouraged, but not as if I have learnt a lot ",lectur provid benchmark inform help us learn later expect us research relev topic think lectur need chang approach explain concept lot time person experi univers come lesson feel motiv encourag learnt lot
0,teach,More seminars so that teaching is more personal ,seminar teach person
0,peer,More peer on peer learning as learning from classmates is often a different and engaging way of learning a topic ,peer peer learn learn classmat often differ engag way learn topic
0,rang,A wider range of teaching and assessment methods,wider rang teach assess method
0,anxieti,Anxiety ,anxieti
0,brain,Not so early in the morning so my brain is awake!! ,earli morn brain awak
0,reinforc,More assignments to reinforce learning,assign reinforc learn
0,absolut,i absolutely love learning in person ,absolut love learn person
0,languag,More chance for discussion in the languages (I study modern languages),chanc discuss languag studi modern languag
0,time,Timings,time
0,slower,Slower pace to allow for better note taking,slower pace allow better note take
0,futur,always upload the notes for the future ,alway upload note futur
0,tutorsinclud,Potentially rotate our tutors/include visiting tutors to share different options and advice on our work ,potenti rotat tutorsinclud visit tutor share differ option advic work
0,na,N.a,na
0,clearer,Clearer Instructions ,clearer instruct
0,environ,"A more relaxed learning environment. We are often not allowed to speak or are told off if we go off topic in a conversation. This effects the social side on things as it’s difficult to then make friends, and it also minimises the feeling of being in a higher learning environment.",relax learn environ often allow speak told go topic convers effect social side thing it’ difficult make friend also minimis feel higher learn environ
0,convers,more conversation with us,convers us
0,structur,More structure ,structur
0,follow,What the teacher says should follow on the slides,teacher say follow slide
0,longer,No longer study in person ,longer studi person
0,afterward,Be shorter so I dont lose concentration and have to catch up afterwards,shorter dont lose concentr catch afterward
0,focus,Have them be more structured and more focused ,structur focus
0,support,better support in small teaching sessions ,better support small teach session
0,authorit,Profs aren’t in control/ authoritative at all ,prof aren’t control authorit
0,upload,More materials uploaded in case missed,materi upload case miss
0,saying,"Encourage more student/teacher discussion, more of an open forum rather than a “sit down and listen to what I’m saying” situation.",encourag studentteach discuss open forum rather “sit listen i’m saying” situat
0,people,"Right off the bat I would definitely like more guest speakers in. It’s all fair enough just learning the content of the module, but I want to hear people’s experiences when they’re applying to module to their career, if that makes sense. I study Criminal Justice, so I want to hear about people’s job and how this course will reflect well. ",right bat would definit like guest speaker it’ fair enough learn content modul want hear people’ experi they’r appli modul career make sens studi crimin justic want hear people’ job cours reflect well
0,cover,Content can be covered in a shorter period,content cover shorter period
0,sheet,More hand outs or emailed sheets,hand out email sheet
0,other,Some tutors are more helpful than others- make sure all tutors are as great as others. ,tutor help other make sure tutor great other
0,come,Some lecturers are very vague when it comes to teaching us exam skills and essay practice which is difficult when it comes to exams,lectur vagu come teach us exam skill essay practic difficult come exam
0,turn,"I would like obligatory turns for everyone to speak, be it through in-class presentations or because the professor gives everyone turns. It can be really annoying when people are not engaging, but also when a dominant person completely takes over the class and you don't get the chance to share your own views",would like obligatori turn everyon speak inclass present professor give everyon turn realli annoy peopl engag also domin person complet take class dont get chanc share view
0,onetoon,More one-to-one tutorials ,onetoon tutori
0,room,I’d have a learning base room which would be open all the time! There’s lots of rooms On campus for us to use but nowhere specifically just for our course,i’d learn base room would open time there’ lot room campu us use nowher specif cours
0,na,N/a,na
0,9am,Less 9ams ,less 9am
0,piec,More instruction rather than just left to get on with a piece of work ,instruct rather left get piec work
0,wholecohort,Making people speak up in whole-cohort lectures of 120 people as it can be anxiety inducing ,make peopl speak wholecohort lectur 120 peopl anxieti induc
0,evenli,"Classes and deadline being spread out more evenly through the term, as a lot of deadlines/classes in a short period can be draining",class deadlin spread evenli term lot deadlinesclass short period drain
0,mathemat,"Slowing down the pace, especially in involved mathematical derivations where it’s easy to miss something",slow pace especi involv mathemat deriv it’ easi miss someth
0,notetak,I’ve had some professors who weren’t the best at teaching and it seemed like it was quite disorganised and all over the place. It would benefit me in my learning and notetaking to have a concise format in lectures.,i’v professor weren’t best teach seem like quit disorganis place would benefit learn notetak concis format lectur
0,professor,"I’ve had a couple professors in the past that just did not know how to teach well, I could tell they were very knowledgable in their fields but just not good as professors, they didn’t present the material in an accessible way, we mainly had to rely on the TAs to hell us through the course ",i’v coupl professor past know teach well could tell knowledg field good professor didn’t present materi access way mainli reli ta hell us cours
0,charg,Accountability.. I get that at undergrad level being in charge of your own education it important but we all need a push in life ,account get undergrad level charg educ import need push life
0,optimis,The schedule to optimise it according to how I like to work. ,schedul optimis accord like work
0,run,I like the way they are run,like way run
0,teacher,"I would only change how some teachers run their lectures and stuff to make it even more engaging and give kids the freedom to speak their mind without feeling judged by others. However, that is more of a personal issue that needs to be handled by the teachers and students themselves. ",would chang teacher run lectur stuff make even engag give kid freedom speak mind without feel judg other howev person issu need handl teacher student
0,knowmor,I honestly don’t know...more emphasis on student participation?,honestli don’t knowmor emphasi student particip
0,honestli,I honestly am not sure!,honestli sure
0,weight,Evaluation methods of the professors. (Each prof. distributes the grade weights as they wish; I rarely agree with them),evalu method professor prof distribut grade weight wish rare agre
0,unsur,Unsure,unsur
0,discussiondeb,More discussion/debate time,discussiondeb time
0,applic,Learn about more applications to the material we cover.,learn applic materi cover
0,input,Use of repeated material and power point presentations without the professors input,use repeat materi power point present without professor input
0,syllabu,I would like to have more planned syllabus,would like plan syllabu
0,layer,More interaction between classmates and the profesor because it adds a layer of understanding.,interact classmat profesor add layer understand
0,rip,I would change the relentless revision of work as part of class time - I feel like it is wasted when we could be learning new techniques instead of ripping apart old ideas,would chang relentless revis work part class time feel like wast could learn new techniqu instead rip apart old idea
0,fluoresc,Fluorescent light bulbs and the commute. ,fluoresc light bulb commut
0,exam,No time limits on exams to reduce stress and collaboration on exams as well. Learning from peers always helps me learn ,time limit exam reduc stress collabor exam well learn peer alway help learn
0,ahead,I wish they would post lecture notes ahead of class. I have trouble with writing down everything they say and actually absorbing the fine details of the material at the same time. ,wish would post lectur note ahead class troubl write everyth say actual absorb fine detail materi time
0,retain,"More frequent, smaller assessments to help better retain information. ",frequent smaller assess help better retain inform
0,neurodivergenteduc,"More hands on activities, more accessible to neurodivergent/education on teaching neurodivergent students",hand activ access neurodivergenteduc teach neurodiverg student
0,start,I wish they started later in the day as well,wish start later day well
0,shoutout,nothing:) shoutout Rhodes College ,noth shoutout rhode colleg
0,practic,More self directed learning. More practice of concepts in class and less full lecturing. More fun. Applying it to the degree or real world examples only for practice. ,self direct learn practic concept class less full lectur fun appli degre real world exampl practic
0,begin,The scheduling as school begins way to early.,schedul school begin way earli
0,heat,The overwhelming heat in the classroom ,overwhelm heat classroom
0,acheiv,I wish they were shorter than 120 minutes to accommodate the shortness of the human attention span. Offering a break in the middle would acheive a similar effect.,wish shorter 120 minut accommod short human attent span offer break middl would acheiv similar effect
0,faster,Getting to work faster rather than talking a long time about something.,get work faster rather talk long time someth
0,account,I think having in person classes holds students less accountable for doing readings and extra work so working out a system that encourages students to be more accountable for additional and supplemental learning would be great. I would like to be challenged a bit more with in person learning.,think person class hold student less account read extra work work system encourag student account addit supplement learn would great would like challeng bit person learn
0,na,N/a,na
0,none,None,none
0,specif,"nothing in general, more professor specific ",noth gener professor specif
0,handson,I would prefer it if we were able to do more hands-on assignments rather than exams and essays.,would prefer abl handson assign rather exam essay
0,start,"My classes would sometimes start before the actual start time and I struggled making it on time when I had to go across campus and then I’d miss the clicker questions and miss points. This only happened a few times, but still annoying. ",class would sometim start actual start time struggl make time go across campu i’d miss clicker question miss point happen time still annoy
0,mandatori,Not mandatory attendance ,mandatori attend
0,connect,"Have more connection with the students and make more real life connections, rather than just spewing information. ",connect student make real life connect rather spew inform
0,trial,I would love shorter lectures and more practice or hands on experience. I am a trial and error learner!,would love shorter lectur practic hand experi trial error learner
0,na,N/a,na
0,clearli,Not rushing through the material because I need time to be able to clearly understand it,rush materi need time abl clearli understand
0,challeng,More challenging content ,challeng content
0,mile,How quickly material is covered because it’s sometimes hard to take notes while the prof is talking a mile an hour ,quickli materi cover it’ sometim hard take note prof talk mile hour
0,pictur,"I really dont think that I would change much. I wish that there was more multi media learning like videos, picture, and just more creative ways of picking up the material.",realli dont think would chang much wish multi media learn like video pictur creativ way pick materi
0,visual,Most of my problems came from instructors engagement in the class so I would make things more visual (powerpoints and visual aids),problem came instructor engag class would make thing visual powerpoint visual aid
0,assign,Less readings and more active assignments. ,less read activ assign
0,put,I would put less pressure on participation and focus more on the actual material.,would put less pressur particip focu actual materi
0,learn,less busy work and more learning. it stressed me out too much to enjoy learning ,less busi work learn stress much enjoy learn
